sheet,excel_row,item_id,legacy_id,result,detail
RECEIVE,2508,GOR00137,44d7c305,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2509,GOR00138,44d7c306,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2510,GOR00139,44d7c307,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2511,GOR00140,44d7c308,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2512,GOR00141,44d7c309,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2513,GOR00143,44d7c311,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2514,GOR00144,44d7c312,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2515,GOR00145,44d7c313,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2516,GOR00146,44d7c314,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2517,GOR00147,44d7c315,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2518,GOR00148,44d7c316,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2519,GOR00149,44d7c317,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2520,GOR00150,44d7c318,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2521,GOR00151,44d7c319,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2522,GOR00152,44d7c320,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2523,GOR00153,44d7c321,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2524,GOR00154,44d7c322,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2525,GOR00155,44d7c323,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2526,GOR00156,44d7c324,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2527,GOR00157,44d7c325,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2528,GOR00158,44d7c326,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2529,GOR00159,44d7c327,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2530,GOR00160,44d7c328,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2531,GOR00161,44d7c329,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2532,GOR00162,44d7c330,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2533,GOR00163,44d7c331,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2534,GOR00164,44d7c332,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2535,GOR00165,44d7c333,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2536,GOR00166,44d7c334,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2537,GOR00167,44d7c335,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2538,GOR00168,44d7c336,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2539,GOR00169,44d7c337,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2540,GOR00170,44d7c338,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2541,GOR00171,44d7c339,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2542,GOR00172,44d7c340,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2543,GOR00173,44d7c341,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2544,GOR00174,44d7c342,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2545,GOR00175,44d7c343,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2546,GOR00176,44d7c344,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2547,GOR00177,44d7c345,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2548,GLA00023,08d7554e,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2549,GLA00022,83525244,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2550,GEL00053,a40cfa8a,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2551,GSVA00002,300a5b1e,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2552,GTRM00004,31ab7b92,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2553,GTRM00005,c7115c84,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2554,GCTTM00001,f9b57a49,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2555,GMNT00014,e38a3a6b,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2556,GMSDS00002,b6e259e1,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2557,GMSDS00003,4a978e82,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2558,GTRM00004,e9d69331,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2559,GDWG00001,e9d69332,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2560,GDWG00002,e9d69333,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2561,GDWG00003,e9d69334,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2562,GDWG00004,e9d69335,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2563,GDWG00005,e9d69336,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2564,GDWG00006,e9d69337,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2565,GDWG00007,e9d69338,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2566,GDWG00008,e9d69339,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2567,GDWG00009,e9d69340,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2568,GDWG00010,e9d69341,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2569,GDWG00011,e9d69342,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2570,GDWG00012,e9d69343,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2571,GDWG00013,e9d69344,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2572,GDWG00014,e9d69345,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2573,GDWG00015,e9d69346,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2574,GDWG00016,e9d69347,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2575,GDWG00017,e9d69348,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2576,GDWG00018,e9d69349,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2577,GDWG00019,e9d69350,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2578,GDWG00020,e9d69351,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2579,GDWG00021,e9d69352,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2580,GDWG00022,e9d69353,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2581,GDWG00023,e9d69354,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2582,GDWG00024,e9d69355,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2583,GDWG00025,e9d69356,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2584,GDWG00026,e9d69357,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2585,GDWG00027,e9d69358,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2586,GDWG00028,e9d69359,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2587,GDWG00030,e9d69360,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2588,GDWG00033,e9d69361,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2589,GDWG00034,e9d69362,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2590,GDWG00035,e9d69363,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2591,GDWG00036,e9d69364,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2592,GDWG00037,e9d69365,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2593,GDWG00038,e9d69366,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2594,GDWG00039,e9d69367,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2595,GDWG00040,e9d69368,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2596,GDWG00041,e9d69369,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2597,GDWG00042,e9d69370,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2598,GDWG00044,e9d69372,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2599,GDWG00045,e9d69373,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2600,GDWG00046,e9d69374,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2601,GDWG00047-A,e9d69375,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2602,GDWG00047-B,e9d69376,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2603,GDWG00047-C,e9d69377,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2604,GDWG00047-D,e9d69378,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2605,GDWG00047-E,e9d69379,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2606,GDWG00047-F,e9d69380,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2607,GDWG00047-G,e9d69381,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2608,GDWG00047-H,e9d69382,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2609,GDWG00047-I,e9d69383,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2610,GDWG00049,e9d69384,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2611,GDWG00050,e9d69385,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2612,GDWG00053,e9d69388,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2613,GDWG00054,e9d69389,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2614,GDWG00058,e9d69390,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2615,GDWG00059,e9d69391,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2616,GRY00017,b2105d1f,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2617,GFMT00029,ef3f68c4,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2618,GCASTER00001,ef3f68c5,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2619,GCASTER00002,ef3f68c6,ERROR,"Cannot assign ""<Employee: Employee object (4d74f0c8-3c17-4150-a075-68bcf8d628c7)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2620,GAFT00009,b3360a5c,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2621,GAFT00011,ede37376,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2622,GSLN00028,af1c1b88,ERROR,"Cannot assign ""<Employee: Employee object (1631703c-cb96-4905-b944-b6be05056b71)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2623,GLA00001,0496defc,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2624,GLA00002,e33c9d06,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2625,GLA00004,8bb294a7,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2626,GFTT00056,17964487,ERROR,"Cannot assign ""<Employee: Employee object (10015b5e-30a3-455c-b324-04179eb0f407)>"": ""StockTransaction.created_by"" must be a ""User"" instance."
RECEIVE,2627,GSLN00028,6c38f6c2,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2628,GLA00039,0c66892c,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2629,GBT00001,0c668923,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2630,GBT00002,0c668924,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2631,GBT00003,0c668925,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2632,GBT00004,0c668926,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2633,GBT00005,0c668927,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2634,GBT00006,0c668928,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2635,GBT00007,0c668929,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2636,GBT00008,0c668930,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2637,GBT00009,0c668931,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2638,GBT00010,0c668932,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2639,GBT00011,0c668933,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2640,GBT00012,0c668934,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2641,GBT00013,0c668935,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2642,GBT00014,0c668936,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2643,GBT00015,0c668937,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2644,GBT00016,0c668938,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2645,GBT00017,0c668939,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2646,GBT00018,0c668940,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2647,GBT00019,0c668941,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2648,GBT00020,0c668942,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2649,GBT00021,0c668943,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2650,GBT00022,0c668944,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2651,GBT00023,0c668945,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2652,GBT00024,0c668946,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2653,GBT00025,0c668947,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2654,GBT00026,0c668948,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2655,GBT00027,0c668949,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2656,GBT00028,0c668950,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
RECEIVE,2657,GBT00029,0c668951,ERROR,"duplicate key value violates unique constraint ""core_stocktransaction_transaction_no_key""
DETAIL:  Key (transaction_no)=() already exists."
